Date,avr_d,tw_d,avr_t,tw_t
2023/11/16,0.001031275,0.002123,0.795970204,0.956237
2023/11/17,0.002227598,0.005069,0.798197802,0.961306
2023/11/20,0.001722006,0.002152,0.799919808,0.963458
2023/11/21,0.001308778,0.011534,0.801228586,0.974992
2023/11/22,0.002713818,-0.003159,0.803942404,0.971833
2023/11/23,0.000272619,-0.001877,0.804215023,0.969956
2023/11/24,0.000202629,0.001378,0.804417652,0.971334
2023/11/27,-0.000840496,-0.007325,0.803577156,0.964009
2023/11/28,0.003938736,0.011838,0.807515892,0.975847
2023/11/29,0.00125052,0.002993,0.808766412,0.97884
2023/11/30,0.001460257,0.003097,0.81022667,0.981937
2023/12/1,0.002107805,-0.000461,0.812334475,0.981476
2023/12/4,0.001859525,0.001946,0.814194,0.983422
2023/12/5,-0.000669121,-0.004722,0.813524878,0.9787
2023/12/6,0.001084282,0.002615,0.81460916,0.981315
2023/12/7,-0.001672841,-0.003763,0.812936319,0.977552
2023/12/8,0.001681674,0.006012,0.814617993,0.983564
2023/12/11,0.0007937,0.000116,0.815411693,0.98368
2023/12/12,0.000216431,-0.000071,0.815628124,0.983609
2023/12/13,0.000755045,0.002087,0.816383168,0.985696
2023/12/14,0.001689962,0.011202,0.81807313,0.996898
2023/12/15,0.000388946,0.000458,0.818462077,0.997356
2023/12/18,-0.001219963,-0.001715,0.817242113,0.995641
2023/12/19,-0.002633417,-0.005843,0.814608696,0.989798
2023/12/20,0.001919552,0.0046,0.816528248,0.994398
2023/12/21,-0.000924161,-0.001947,0.815604087,0.992451
2023/12/22,-0.000533826,0.001013,0.815070261,0.993464
2023/12/25,-0.000827005,0.001317,0.814243256,0.994781
2023/12/26,0.002629255,0.00834,0.816872511,1.003121
2023/12/27,0.000910658,0.006954,0.817783169,1.010075
2023/12/28,0.000168542,0.000794,0.817951711,1.010869
2023/12/29,0.000565915,0.001556,0.818517626,1.012425
2024/1/2,0.000480227,-0.005864,0.818997853,1.006561
2024/1/3,-0.002764186,-0.013173,0.816233667,0.993388
2024/1/4,-0.000939148,-0.001069,0.815294519,0.992319
2024/1/5,0.001119188,0.000271,0.816413707,0.99259
2024/1/8,-0.000235247,-0.000335,0.81617846,0.992255
2024/1/9,-0.003428442,-0.004828,0.812750018,0.987427
2024/1/10,-0.001646024,-0.004152,0.811103994,0.983275
2024/1/11,0.001681769,0.005001,0.812785763,0.988276
2024/1/12,-0.00129024,-0.001209,0.811495523,0.987067
2024/1/15,0.001600942,0.001406,0.813096466,0.988473
2024/1/16,-0.002222708,-0.011815,0.810873758,0.976658
2024/1/17,-0.003378816,-0.015369,0.807494941,0.961289
2024/1/18,-0.000112127,0.000689,0.807382814,0.961978
2024/1/19,0.001149547,0.011747,0.808532362,0.973725
2024/1/22,0.001581758,0.010635,0.81011412,0.98436
2024/1/23,0.000821195,0.003399,0.810935316,0.987759
2024/1/24,0.00085251,0.000752,0.811787826,0.988511
2024/1/25,-0.000368806,0.000251,0.811419019,0.988762
2024/1/26,-0.000234306,-0.001862,0.811184713,0.9869
2024/1/29,0.001828607,0.007217,0.81301332,0.994117
2024/1/30,-4.27882E-05,-0.002611,0.812970531,0.991506
2024/1/31,0.000398588,-0.002343,0.813369119,0.989163
2024/2/1,0.001359721,0.006161,0.81472884,0.995324
2024/2/2,0.000459424,0.002699,0.815188264,0.998023
2024/2/5,-0.000450915,-0.004126,0.814737349,0.993897
2024/2/15,0.003019855,0.010145,0.817757204,1.004042
2024/2/16,0.003784152,0.006024,0.821541356,1.010066
2024/2/19,0.003431022,0.005361,0.824972378,1.015427
2024/2/20,0.00072449,0.003337,0.825696868,1.018764
2024/2/21,0.001872811,-0.002076,0.827569679,1.016688
2024/2/22,0.001821179,0.006515,0.829390857,1.023203
2024/2/23,-0.00019601,-0.00033,0.829194847,1.022873
2024/2/26,0.002329538,0.003881,0.831524385,1.026754
2024/2/27,-0.001279627,-0.00698,0.830244758,1.019774
2024/2/29,0.003061536,0.013581,0.833306293,1.033355
2024/3/1,0.001712324,-0.001653,0.835018617,1.031702
2024/3/4,0.001974368,0.005526,0.836992986,1.037228
2024/3/5,0.001231829,0.003029,0.838224815,1.040257
2024/3/6,0.002025838,0.005304,0.840250654,1.045561
2024/3/7,-0.001586413,-0.00085,0.838664241,1.044711
2024/3/8,-0.00385931,-0.007864,0.834804931,1.036847
2024/3/11,0.004731937,0.006652,0.839536868,1.043499
2024/3/12,0.0025453,0.01182,0.842082168,1.055319
2024/3/13,1.59277E-05,-0.004416,0.842098095,1.050903
2024/3/14,0.000540927,-0.002311,0.842639022,1.048592
2024/3/15,-0.000947474,-0.000094,0.841691548,1.048498
2024/3/18,0.002050469,0.007903,0.843742017,1.056401
2024/3/19,-0.002047181,-0.000461,0.841694836,1.05594
2024/3/20,0.000594817,-0.002913,0.842289653,1.053027
2024/3/21,0.002269592,0.014984,0.844559245,1.068011
2024/3/22,-0.00028224,0.001714,0.844277005,1.069725
2024/3/25,0.001785262,0.000399,0.846062267,1.070124
2024/3/26,-0.001825584,-0.005948,0.844236683,1.064176
2024/3/27,0.002283527,0.007313,0.84652021,1.071489
2024/3/28,0.00035436,0.002389,0.84687457,1.073878
2024/3/29,-0.000370496,0.004891,0.846504074,1.078769
2024/4/1,0.002291884,0.000178,0.848795959,1.078947
2024/4/2,0.001224387,0.005727,0.850020346,1.084674
2024/4/3,0.000198534,-0.00331,0.85021888,1.081364
2024/4/8,0.002814723,0.00402,0.853033603,1.085384
2024/4/9,0.001070694,0.005963,0.854104297,1.091347
2024/4/10,0.000876579,0.000106,0.854980876,1.091453
2024/4/11,-0.001104385,-0.003463,0.853876491,1.08799
2024/4/12,0.002492839,0.00126,0.856369329,1.08925
2024/4/15,-0.002028339,-0.013402,0.85434099,1.075848
2024/4/16,-0.006981189,-0.028883,0.8473598,1.046965
2024/4/17,0.004463424,0.013421,0.851823224,1.060386
2024/4/18,0.002108028,0.006482,0.853931251,1.066868
2024/4/19,-0.002894538,-0.024119,0.851036714,1.042749
2024/4/22,0.000162355,-0.003748,0.851199069,1.039001
2024/4/23,0.001179948,0.006708,0.852379016,1.045709
2024/4/24,0.001082518,0.021895,0.853461534,1.067604
2024/4/25,0.000799102,-0.009751,0.854260636,1.057853
2024/4/26,0.001243384,0.009688,0.85550402,1.067541
2024/4/29,0.00333623,0.019564,0.85884025,1.087105
2024/4/30,-0.000274341,-0.004134,0.858565908,1.082971
2024/5/2,0.002210347,-0.001847,0.860776256,1.081124
2024/5/3,0.000403199,0.003021,0.861179455,1.084145
2024/5/6,0.002009427,0.010288,0.863188882,1.094433
2024/5/7,-0.001001553,0.001041,0.862187329,1.095474
2024/5/8,-0.000737731,0.002147,0.861449597,1.097621
2024/5/9,-0.000925605,-0.006433,0.860523993,1.091188
2024/5/10,0.001523229,0.007041,0.862047222,1.098229
2024/5/13,0.000743913,0.000675,0.862791134,1.098904
2024/5/14,-0.000135092,0.005575,0.862656043,1.104479
2024/5/15,0.000753629,0.003255,0.863409672,1.107734
2024/5/16,0.001922736,0.009872,0.865332408,1.117606
2024/5/17,0.000133342,0.000273,0.86546575,1.117879
2024/5/20,0.000829482,0.001005,0.866295231,1.118884
2024/5/21,-0.000311572,-0.005811,0.86598366,1.113073
2024/5/22,0.000629861,0.00878,0.86661352,1.121853
2024/5/23,-0.002930046,-0.002437,0.863683475,1.119416
2024/5/24,0.000964755,0.001659,0.86464823,1.121075
2024/5/27,0.002078709,0.015298,0.866726939,1.136373
2024/5/28,0.001957211,0.006007,0.868684149,1.14238
2024/5/29,0.00019592,-0.008625,0.86888007,1.133755
2024/5/30,-0.001788694,-0.00962,0.867091376,1.124135
2024/5/31,0.001589431,-0.003097,0.868680807,1.121038
2024/6/3,0.002246573,0.010969,0.87092738,1.132007
2024/6/4,-0.000583241,-0.008349,0.870344139,1.123658
2024/6/5,-0.00014434,0.000535,0.870199799,1.124193
2024/6/6,-0.000856507,0.006249,0.869343293,1.130442
2024/6/7,0.002433011,0.005476,0.871776304,1.135918
2024/6/11,-0.00193868,-0.006599,0.869837624,1.129319
2024/6/12,-0.000353265,0.003112,0.869484359,1.132431
2024/6/13,0.000707317,0.012552,0.870191676,1.144983
2024/6/14,0.001231945,0.011432,0.87142362,1.156415
2024/6/17,0.001755401,0.000036,0.873179022,1.156451
2024/6/18,0.000523819,0.006088,0.873702841,1.162539
2024/6/19,-0.000622739,0.009347,0.873080102,1.171886
2024/6/20,0.00275939,0.013674,0.875839492,1.18556
2024/6/21,0.000906878,-0.003951,0.87674637,1.181609
2024/6/24,-0.0015689,-0.012136,0.875177471,1.169473
2024/6/25,0.000530797,0.001691,0.875708267,1.171164
2024/6/26,0.001543921,-0.000552,0.877252188,1.170612
2024/6/27,-0.000691914,-0.003864,0.876560274,1.166748
2024/6/28,0.002232649,0.005316,0.878792923,1.172064
2024/7/1,0.002146372,0.002303,0.880939295,1.174367
2024/7/2,0.000827975,-0.004697,0.88176727,1.16967
2024/7/3,0.003297143,0.009453,0.885064414,1.179123
2024/7/4,0.002259877,0.011238,0.887324291,1.190361
2024/7/5,0.005269267,0.002348,0.892593558,1.192709
2024/7/8,-0.000845691,0.00556,0.891747867,1.198269
2024/7/9,-0.00384056,-0.000476,0.887907307,1.197793
2024/7/10,0.002619538,0.005519,0.890526845,1.203312
2024/7/11,0.001503985,0.006952,0.89203083,1.210264
2024/7/12,9.89482E-05,-0.009014,0.892129778,1.20125
2024/7/15,-0.000106294,-0.000996,0.892023485,1.200254
2024/7/16,0.002269143,0.000338,0.894292627,1.200592
2024/7/17,0.001436693,-0.001033,0.89572932,1.199559
2024/7/18,-0.002076459,-0.009798,0.893652861,1.189761
2024/7/19,-0.00647447,-0.015071,0.887178391,1.17469
2024/7/22,-0.003939889,-0.023816,0.883238502,1.150874
2024/7/23,0.001441726,0.02005,0.884680228,1.170924
2024/7/26,-0.000622103,-0.019057,0.884058125,1.151867
2024/7/29,-0.000429147,-0.008029,0.883628978,1.143838
2024/7/30,0.000561218,0.006575,0.884190196,1.150413
2024/7/31,0.000297747,0.001869,0.884487943,1.152282
2024/8/1,0.001909105,0.016657,0.886397048,1.168939
2024/8/2,-0.003293482,-0.036146,0.883103566,1.132793
2024/8/5,-0.00814483,-0.075881,0.874958736,1.056912
2024/8/6,-3.86708E-05,0.010677,0.874920066,1.067589
2024/8/7,0.000412354,0.03516,0.87533242,1.102749
2024/8/8,-0.00013728,-0.0157,0.87519514,1.087049
2024/8/9,0.000429961,0.02126,0.875625101,1.108309
2024/8/12,0.000246315,0.018453,0.875871416,1.126762
2024/8/13,0.000378685,0.001522,0.876250101,1.128284
2024/8/14,5.08911E-05,0.012453,0.876300992,1.140737
2024/8/15,0.000160895,-0.005952,0.876461886,1.134785
2024/8/16,0.000581106,0.017074,0.877042992,1.151859
2024/8/19,0.000210592,0.002029,0.877253585,1.153888
2024/8/20,0.000202022,0.001377,0.877455606,1.155265
2024/8/21,0.00036742,-0.004725,0.877823026,1.15054
2024/8/22,0.000236178,-0.001879,0.878059204,1.148661
2024/8/23,0.000337389,0.001823,0.878396593,1.150484
2024/8/26,-6.11608E-05,0.004994,0.878335432,1.155478
2024/8/27,0.000448524,0.000948,0.878783957,1.156426
2024/8/28,0.000313225,0.000466,0.879097182,1.156892
2024/8/29,0.00018859,0.000294,0.879285772,1.157186
2024/8/30,7.28799E-05,0.00414,0.879358651,1.161326
2024/9/2,-0.000145139,-0.004525,0.879213512,1.156801
2024/9/3,-0.000166058,-0.005328,0.879047455,1.151473
2024/9/4,-0.002215431,-0.040087,0.876832023,1.111386
2024/9/5,0.000372955,-0.000056,0.877204978,1.11133
2024/9/6,0.000394196,0.008486,0.877599175,1.119816
2024/9/9,-0.000356238,-0.009676,0.877242936,1.11014
2024/9/10,-0.000498982,-0.008739,0.876743954,1.101401
2024/9/11,0.000289553,-0.000639,0.877033507,1.100762
2024/9/12,0.000573575,0.022293,0.877607082,1.123055
2024/9/13,0.0004316,0.003507,0.878038683,1.126562
2024/9/16,0.00062881,0.006463,0.878667492,1.133025
2024/9/18,-0.000297891,-0.008631,0.878369601,1.124394
2024/9/19,0.001042195,0.014903,0.879411796,1.139297
2024/9/20,5.58435E-05,0.000749,0.879467639,1.140046
2024/9/23,0.000309557,0.0065,0.879777197,1.146546
2024/9/24,2.62315E-05,0.004445,0.879803428,1.150991
2024/9/25,0.000687311,0.012726,0.880490739,1.163717
2024/9/26,-0.000389388,0.001306,0.880101351,1.165023
2024/9/27,0.000168032,0.005907,0.880269383,1.17093
2024/9/30,-0.000429395,-0.016819,0.879839989,1.154111
2024/10/1,0.000240924,0.002878,0.880080912,1.156989
2024/10/4,-0.000673023,-0.008878,0.87940789,1.148111
2024/10/7,0.001045299,0.012157,0.880453189,1.160268
2024/10/8,-0.001027437,-0.009172,0.879425752,1.151096
2024/10/9,-0.001148373,-0.00239,0.878277379,1.148706
2024/10/11,-0.000349083,0.002705,0.877928295,1.151411
2024/10/14,0.00071647,0.005144,0.878644765,1.156555
2024/10/15,8.34549E-05,0.007787,0.87872822,1.164342
2024/10/16,0.000851282,-0.005281,0.879579502,1.159061
2024/10/17,0.000480332,0.008623,0.880059834,1.167684
2024/10/18,-0.000359496,0.001765,0.879700338,1.169449
2024/10/21,0.002286649,0.003786,0.881986986,1.173235
2024/10/22,0.00042733,0.005048,0.882414316,1.178283
2024/10/23,0.000392162,-0.005261,0.882806478,1.173022
2024/10/24,-0.001343991,-0.009637,0.881462487,1.163385
2024/10/25,0.001114098,0.007894,0.882576584,1.171279
2024/10/28,-0.000836132,-0.001912,0.881740452,1.169367
2024/10/29,-0.001552028,-0.012953,0.880188424,1.156414
2024/10/30,-0.000185811,-0.001686,0.880002613,1.154728
2024/11/1,0.000700081,0.000074,0.880702694,1.154802
2024/11/4,-0.0006989,0.004674,0.880003794,1.159476
2024/11/5,3.31435E-05,0.004286,0.880036937,1.163762
2024/11/6,0.000341099,0.001947,0.880378036,1.165709
2024/11/7,0.001631445,0.010295,0.882009481,1.176004
2024/11/8,0.00388118,-0.004015,0.885890661,1.171989
2024/11/11,-0.001173283,0.001152,0.884717378,1.173141
2024/11/12,-0.002015425,-0.017842,0.882701954,1.155299
2024/11/13,-4.86981E-05,0.000054,0.882653256,1.155353
2024/11/14,-0.001240084,-0.010025,0.881413171,1.145328
2024/11/15,0.000205153,0.001907,0.881618325,1.147235
2024/11/18,-0.000930254,-0.008009,0.880688071,1.139226
2024/11/19,0.000694459,0.012654,0.881382531,1.15188
2024/11/20,-0.000217095,-0.002618,0.881165436,1.149262
2024/11/21,0.000387525,-0.000741,0.881552962,1.148521
2024/11/22,0.000501098,0.007245,0.88205406,1.155766
2024/11/25,0.000838751,0.008741,0.882892811,1.164507
2024/11/26,-0.000185582,-0.007329,0.882707229,1.157178
2024/11/27,-0.001476297,-0.018138,0.881230931,1.13904
2024/11/28,-0.000636369,-0.005367,0.880594563,1.133673
2024/11/29,0.000447325,0.002664,0.881041888,1.136337
2024/12/2,0.00048485,0.011038,0.881526738,1.147375
2024/12/3,0.000517218,0.008918,0.882043956,1.156293
2024/12/4,0.000546208,0.007568,0.882590164,1.163861
2024/12/5,0.000162181,-0.001901,0.882752345,1.16196
2024/12/6,0.000169149,0.000502,0.882921493,1.162462
2024/12/9,0.000381045,-0.00013,0.883302539,1.162332
2024/12/10,-0.001296115,-0.004473,0.882006424,1.157859
2024/12/11,-1.75683E-05,-0.004072,0.881988855,1.153787
2024/12/12,-4.97814E-05,0.001494,0.881939074,1.155281
2024/12/13,-0.000762349,-0.004664,0.881176724,1.150617
2024/12/16,-0.001151604,-0.009987,0.88002512,1.14063
2024/12/17,0.000658063,0.004199,0.880683183,1.144829
2024/12/18,4.18442E-05,0.004878,0.880725027,1.149707
2024/12/19,-8.03632E-05,-0.007963,0.880644664,1.141744
2024/12/20,-0.000606615,-0.009643,0.880038049,1.132101
2024/12/23,0.001029757,0.016202,0.881067806,1.148303
2024/12/24,-1.74083E-05,0.001109,0.881050398,1.149412
2024/12/25,0.000922845,0.004136,0.881973243,1.153548
2024/12/26,2.32588E-05,0.001873,0.881996502,1.155421
2024/12/27,-0.000439544,-0.000831,0.881556957,1.15459
2024/12/30,-0.000319735,-0.005892,0.881237223,1.148698
2024/12/31,6.74246E-05,-0.002289,0.881304647,1.146409
2025/1/2,-0.000505632,-0.007469,0.880799016,1.13894
2025/1/3,-0.000285849,-0.000368,0.880513166,1.138572
2025/1/6,0.000736312,0.016681,0.881249478,1.155253
2025/1/7,-0.000367921,0.004395,0.880881557,1.159648
2025/1/8,0.000253311,-0.002834,0.881134868,1.156814
2025/1/9,-0.002099161,-0.019741,0.879035707,1.137073
2025/1/10,-0.000499843,-0.004905,0.878535864,1.132168
2025/1/13,-0.001077733,-0.02275,0.87745813,1.109418
2025/1/14,0.000242784,0.013664,0.877700914,1.123082
2025/1/15,-0.000214276,-0.005722,0.877486638,1.11736
2025/1/16,0.000312742,0.013378,0.87779938,1.130738
2025/1/17,0.000128635,0.000066,0.877928015,1.130804
2025/1/20,0.000219292,0.008538,0.878147306,1.139342
2025/1/21,-2.67254E-05,0.002348,0.878120581,1.14169
2025/1/22,0.00026451,0.007286,0.878385091,1.148976
2025/2/3,-0.000262402,-0.021127,0.878122689,1.127849
2025/2/4,0.000445654,-0.007379,0.878568344,1.12047
2025/2/5,0.001088979,0.017919,0.879657322,1.138389
2025/2/6,0.000561563,0.008151,0.880218885,1.14654
2025/2/7,0.000922602,0.00564,0.881141486,1.15218
2025/2/10,0.000155188,-0.004452,0.881296675,1.147728
2025/2/11,-2.54506E-05,0.006393,0.881271224,1.154121
2025/2/12,0.000231852,-0.000746,0.881503076,1.153375
2025/2/13,0.000547406,0.013379,0.882050482,1.166754
2025/2/14,-0.000120511,-0.000216,0.881929971,1.166538
2025/2/17,0.001028466,0.010287,0.882958438,1.176825
2025/2/18,0.000277473,0.002597,0.88323591,1.179422
2025/2/19,0.000646497,0.001313,0.883882408,1.180735
2025/2/20,0.000438512,-0.00245,0.88432092,1.178285
2025/2/21,0.001040522,0.008226,0.885361442,1.186511
2025/2/24,0.00027479,-0.000147,0.885636232,1.186364
2025/2/25,-0.000853848,-0.007887,0.884782385,1.178477
2025/2/26,0.000231102,0.005168,0.885013487,1.183645
2025/2/27,-0.000740149,-0.012665,0.884273338,1.17098
2025/3/3,-0.00075943,-0.00914,0.883513908,1.16184
2025/3/4,0.000498565,0.000203,0.884012473,1.162043
2025/3/5,0.000798108,0.007805,0.884810581,1.169848
2025/3/6,0.005464259,-0.002419,0.89027484,1.167429
2025/3/7,-0.000747009,-0.009564,0.889527831,1.157865
2025/3/10,-0.000939383,-0.004179,0.888588449,1.153686
2025/3/11,0.012123268,-0.011756,0.900711716,1.14193
2025/3/12,0.000485835,0.004894,0.901197552,1.146824
2025/3/13,-0.001752139,-0.009076,0.899445413,1.137748
2025/3/14,-0.000389047,0.003901,0.899056365,1.141649
2025/3/17,0.001073948,0.004292,0.900130313,1.145941
2025/3/18,-0.000346419,0.010184,0.899783894,1.156125
2025/3/19,0.003012914,-0.010847,0.902796808,1.145278
2025/3/20,0.001837049,0.010867,0.904633857,1.156145
2025/3/21,-0.00075029,-0.004337,0.903883567,1.151808
2025/3/24,-0.000175742,-0.007142,0.903707825,1.144666
2025/3/25,-0.000380305,0.001456,0.903327521,1.146122
2025/3/26,0.000462931,0.0048,0.903790451,1.150922
2025/3/27,-0.00133117,-0.008686,0.902459281,1.142236
2025/3/28,-0.003659448,-0.021128,0.898799833,1.121108
2025/3/31,-0.005364733,-0.04079,0.8934351,1.080318
2025/4/1,0.001379086,0.02328,0.894814186,1.103598
2025/4/2,6.4938E-05,0.002541,0.894879124,1.106139
2025/4/7,-0.010440131,-0.095291,0.884438993,1.010848
2025/4/8,-9.09922E-05,-0.041443,0.884348001,0.969405
2025/4/9,-6.59286E-05,-0.068888,0.884282072,0.900517
2025/4/10,0.000149035,0.088453,0.884431107,0.98897
2025/4/11,7.38823E-05,0.026377,0.884504989,1.015347
2025/4/14,8.31092E-05,0.014518,0.884588098,1.029865
2025/4/15,0.000165155,0.019775,0.884753253,1.04964
2025/4/16,7.98698E-05,-0.016595,0.884833123,1.033045
2025/4/17,-0.000193432,-0.00496,0.884639691,1.028085
2025/4/18,8.29322E-05,0.002549,0.884722623,1.030634
2025/4/21,-4.91464E-05,-0.013379,0.884673477,1.017255
2025/4/22,-4.59172E-05,-0.012798,0.88462756,1.004457
2025/4/23,0.000101691,0.0314,0.88472925,1.035857
2025/4/24,-2.60425E-05,-0.00681,0.884703208,1.029047
2025/4/25,2.74581E-05,0.01594,0.884730666,1.044987
2025/4/28,0.000144667,0.007021,0.884875334,1.052008
2025/4/29,0.000109225,0.012354,0.884984559,1.064362
2025/4/30,-2.10414E-05,-0.003568,0.884963518,1.060794
2025/5/2,0.000130417,0.016466,0.885093935,1.07726
2025/5/5,-0.000157,-0.011989,0.884936935,1.065271
2025/5/6,0.000130033,0.010656,0.885066968,1.075927
2025/5/7,2.4682E-05,-0.003189,0.88509165,1.072738
2025/5/8,5.0926E-05,0.006013,0.885142576,1.078751
2025/5/9,0.000144033,0.009154,0.885286609,1.087905
2025/5/12,4.09296E-05,0.011314,0.885327538,1.099219
2025/5/13,-2.85592E-05,0.007726,0.885298979,1.106945
2025/5/14,8.51674E-05,0.015514,0.885384147,1.122459
2025/5/15,-2.28572E-05,-0.000291,0.885361289,1.122168
2025/5/16,-2.55025E-05,0.005336,0.885335787,1.127504
2025/5/19,-0.000146873,-0.014971,0.885188914,1.112533
2025/5/20,-2.03924E-05,0.003747,0.885168522,1.11628
2025/5/21,0.000225607,0.013258,0.885394128,1.129538
2025/5/22,-0.000215573,-0.0048,0.885178556,1.124738
2025/5/23,-9.06902E-06,-0.00253,0.885169487,1.122208
2025/5/26,0.000118495,-0.003699,0.885287982,1.118509
2025/5/27,-0.000496865,-0.008105,0.884791117,1.110404
2025/5/28,-0.000316401,0.000431,0.884474716,1.110835
2025/5/29,4.23771E-05,-0.000776,0.884517093,1.110059
2025/6/2,-0.000916343,-0.012868,0.883600751,1.097191
2025/6/3,1.6618E-05,0.007255,0.883617369,1.104446
2025/6/4,0.000427643,0.012536,0.884045012,1.116982
2025/6/5,1.21829E-05,-0.000627,0.884057195,1.116355
2025/6/6,-0.000274911,0.000792,0.883782284,1.117147
2025/6/9,-6.05653E-05,0.00357,0.883721718,1.120717
2025/6/10,0.000582346,0.009489,0.884304065,1.130206
2025/6/11,0.00047481,0.004936,0.884778875,1.135142
2025/6/12,2.798E-05,-0.001032,0.884806855,1.13411
2025/6/13,-0.002017016,-0.006299,0.882789839,1.127811
2025/6/16,0.000596178,0.002224,0.883386017,1.130035
2025/6/17,0.000388261,0.001108,0.883774278,1.131143
2025/6/18,0.000375735,0.004788,0.884150012,1.135931
2025/6/19,-0.002002557,-0.011769,0.882147455,1.124162
2025/6/20,-0.000966819,-0.008412,0.881180636,1.11575
2025/6/23,-0.000212592,-0.002038,0.880968044,1.113712
2025/6/24,0.001645086,0.017618,0.88261313,1.13133
2025/6/25,0.00026764,0.006085,0.88288077,1.137415
2025/6/26,0.000214991,0.002465,0.883095761,1.13988
2025/6/27,0.00013913,0.003633,0.88323489,1.143513
2025/6/30,-0.00092716,-0.008828,0.88230773,1.134685
2025/7/1,0.000914112,0.009217,0.883221842,1.143902
2025/7/2,0.000606728,0.004676,0.88382857,1.148578
2025/7/3,0.001176261,0.009201,0.885004832,1.157779
2025/7/4,-0.002389618,-0.00895,0.882615213,1.148829
2025/7/7,-0.001548713,-0.00558,0.8810665,1.143249
2025/7/8,-0.000552053,-0.004413,0.880514447,1.138836
2025/7/9,0.000966413,0.008357,0.88148086,1.147193
2025/7/10,0.000602658,0.007124,0.882083518,1.154317
2025/7/11,0.000967746,0.004452,0.883051263,1.158769
2025/7/14,-0.000953943,-0.005838,0.882097321,1.152931
2025/7/15,0.001169658,0.007791,0.883266979,1.160722
2025/7/16,0.000589611,0.003561,0.88385659,1.164283
2025/7/17,0.001578557,0.006022,0.885435146,1.170305
2025/7/18,0.000261032,0.00504,0.885696178,1.175345
2025/7/21,0.000170944,-0.000077,0.885867122,1.175268
2025/7/22,-0.003808465,-0.012978,0.882058657,1.16229
2025/7/23,0.002495049,0.015377,0.884553705,1.177667
2025/7/24,0.000460391,0.004407,0.885014096,1.182074
2025/7/25,-0.000450036,-0.000496,0.88456406,1.181578
2025/7/28,0.000843792,0.003478,0.885407852,1.185056
2025/7/29,-0.001051416,-0.009166,0.884356436,1.17589
2025/7/30,0.000978003,0.007584,0.885334439,1.183474
2025/7/31,-0.000215548,0.003908,0.885118891,1.187382
2025/8/1,0.001480196,0.003804,0.886599088,1.191186
2025/8/4,0.001053413,-0.000996,0.8876525,1.19019
2025/8/5,0.001794521,0.011445,0.889447022,1.201635
2025/8/6,0.000220148,-0.000717,0.88966717,1.200918
2025/8/7,0.000538148,0.008683,0.890205317,1.209601
2025/8/8,0.000553521,0.003979,0.890758838,1.21358
2025/8/11,0.000379178,0.005021,0.891138016,1.218601
2025/8/12,0.001352887,0.002003,0.892490903,1.220604
2025/8/13,0.00110939,0.003998,0.893600294,1.224602
2025/8/14,0.001595193,0.004789,0.895195487,1.229391
2025/8/15,0.001774974,0.003826,0.896970461,1.233217
2025/8/18,0.002538409,0.010011,0.89950887,1.243228
2025/8/19,-0.000996271,-0.011123,0.898512599,1.232105
2025/8/20,-0.004721949,-0.021894,0.89379065,1.210211
2025/8/21,0.002524444,0.01532,0.896315094,1.225531
2025/8/22,-0.000535832,-0.005194,0.895779262,1.220337
2025/8/25,0.001381841,0.015874,0.897161103,1.236211
2025/8/26,0.000327081,-0.000735,0.897488184,1.235476
2025/8/27,0.001481185,0.006354,0.898969369,1.24183
2025/8/28,0.001190766,-0.002312,0.900160135,1.239518
2025/8/29,0.000371071,-0.000194,0.900531206,1.239324
2025/9/1,-0.002567042,-0.013565,0.897964164,1.225759
2025/9/2,-0.000375713,-0.000622,0.897588451,1.225137
2025/9/3,0.001758265,0.00587,0.899346716,1.231007
2025/9/4,0.000421707,0.004818,0.899768422,1.235825
2025/9/5,0.000711671,0.009636,0.900480093,1.245461
2025/9/8,0.000735266,0.002915,0.901215359,1.248376
2025/9/9,-0.000361253,0.009014,0.900854106,1.25739
2025/9/10,0.000126735,0.008503,0.900980841,1.265893
2025/9/11,-0.002670877,-0.007125,0.898309964,1.258768
2025/9/12,0.000808004,0.005712,0.899117969,1.26448
2025/9/15,-0.000673998,-0.005055,0.898443971,1.259425
2025/9/16,0.00076089,0.004623,0.899204861,1.264048
2025/9/17,-3.95143E-05,-0.004572,0.899165347,1.259476
2025/9/18,0.001893879,0.009734,0.901059225,1.26921
2025/9/19,-2.58736E-05,-0.002052,0.901033352,1.267158
2025/9/22,0.000870477,0.003743,0.901903828,1.270901
2025/9/23,-0.000824915,0.000101,0.901078913,1.271002
2025/9/24,0.000481172,-0.003406,0.901560086,1.267596
2025/9/25,-0.000408472,-0.003023,0.901151613,1.264573
2025/9/26,-0.002863509,-0.020777,0.898288104,1.243796
2025/9/30,0.001605831,0.010992,0.899893936,1.254788
2025/10/1,-0.000304726,-0.000548,0.899589209,1.25424
2025/10/2,-5.56603E-05,0.004696,0.899533549,1.258936
2025/10/3,-0.000171705,0.006737,0.899361845,1.265673
2025/10/7,0.000456029,0.010683,0.899817874,1.276356
2025/10/8,0.000371549,0.00084,0.900189423,1.277196
2025/10/9,0.000407649,0.002298,0.900597073,1.279494
2025/10/13,-0.001313734,-0.011269,0.899283339,1.268225
2025/10/14,-0.001952776,-0.01363,0.897330562,1.254595
2025/10/15,0.00115171,0.010403,0.898482272,1.264998
2025/10/16,0.000781862,0.013645,0.899264134,1.278643
